"anio","mes","partida_ejecucion_mensual","ejecucion_mensual_millones_pesos_corrientes"
"2016","10","Prestaciones previsionales por moratoria previsional sin bonos","20270.43600966"
"2016","10","Prestaciones previsionales por moratoria previsional con bonos","20270.43600966"
"2016","10","Políticas alimentarias","25.6779525"
"2016","10","Apoyo al empleo","824.06480263"
"2016","10","Abordaje territorial","146.63071861"
"2016","10","Economía social","9.19777602"
"2016","10","Asistencia a la actividad cooperativa y mutual","0.010694"
"2016","10","Programa social agropecuario","20.69441"
"2016","10","Formulación de políticas de desarrollo rural","0"
"2016","10","Monotributo social","156.9840065"
"2016","10","Programa de empleo comunitario","5.964"
"2016","10","Acciones de empleo","149.4361103"
"2016","10","Acciones de capacitación laboral","12.85730432"
"2016","10","Programa de respaldo a estudiantes de Argentina","932.4801"
"2016","10","Asignaciones familiares","4214.62349666"
"2016","11","Pensiones no contributivas por invalidez sin bonos","4185.7067014392"
"2016","11","Pensiones no contributivas por invalidez con bonos","4185.7067014392"
"2016","11","Pensiones no contributivas por vejez sin bonos","44.3668505896"
"2016","11","Pensiones no contributivas por vejez con bonos","44.3668505896"
"2016","11","Pensiones no contributivas para madres de 7 o más hijos sin bonos","1807.280606836"
"2016","11","Pensiones no contributivas para madres de 7 o más hijos con bonos","1807.280606836"
"2016","11","Pensión universal para el adulto mayor sin bonos","4.0144417792"
"2016","11","Pensión universal para el adulto mayor con bonos","4.0144417792"
"2016","11","Prestaciones previsionales por moratoria previsional sin bonos","11754.48545946"
"2016","11","Prestaciones previsionales por moratoria previsional con bonos","11754.48545946"
"2016","11","Políticas alimentarias","14.14085008"
"2016","11","Apoyo al empleo","829.660481"
"2016","11","Abordaje territorial","204.63318307"
"2016","11","Economía social","37.10829789"
"2016","11","Asistencia a la actividad cooperativa y mutual","0.00234"
"2016","11","Programa social agropecuario","19.969771"
"2016","11","Formulación de políticas de desarrollo rural","0.9"
"2016","11","Monotributo social","157.4905775"
"2016","11","Programa de empleo comunitario","6.3636"
"2016","11","Acciones de empleo","305.54933229"
"2016","11","Acciones de capacitación laboral","56.46153144"
"2016","11","Programa de respaldo a estudiantes de Argentina","786.7035"
"2016","11","Asignaciones familiares","4202.42146023"
"2016","12","Pensiones no contributivas por invalidez sin bonos","6316.7100432828"
"2016","12","Pensiones no contributivas por invalidez con bonos","6316.7100432828"
"2016","12","Pensiones no contributivas por vejez sin bonos","61.0078870212"
"2016","12","Pensiones no contributivas por vejez con bonos","61.0078870212"
"2016","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","2707.838408634"
"2016","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","2707.838408634"
"2016","12","Pensión universal para el adulto mayor sin bonos","9.5202595488"
"2016","12","Pensión universal para el adulto mayor con bonos","9.5202595488"
"2016","12","Prestaciones previsionales por moratoria previsional sin bonos","39587.39999896"
"2016","12","Prestaciones previsionales por moratoria previsional con bonos","39587.39999896"
"2016","12","Políticas alimentarias","341.41590134"
"2016","12","Apoyo al empleo","1409.62297495"
"2016","12","Abordaje territorial","403.42835227"
"2016","12","Economía social","62.98541941"
"2016","12","Asistencia a la actividad cooperativa y mutual","72.35683424"
"2016","12","Programa social agropecuario","67.67906"
"2016","12","Formulación de políticas de desarrollo rural","0"
"2016","12","Monotributo social","161.159132"
"2016","12","Programa de empleo comunitario","7.4751"
"2016","12","Acciones de empleo","392.01969079"
"2016","12","Acciones de capacitación laboral","408.53340231"
"2016","12","Programa de respaldo a estudiantes de Argentina","1129.52514"
"2016","12","Asignaciones familiares","6608.52631374"
"2017","1","Pensiones no contributivas por invalidez sin bonos","4248.9698247696"
"2017","1","Pensiones no contributivas por invalidez con bonos","4248.9698247696"
"2017","1","Pensiones no contributivas por vejez sin bonos","40.6719246808"
"2017","1","Pensiones no contributivas por vejez con bonos","40.6719246808"
"2017","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","1806.50068769333"
"2017","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","1806.50068769333"
"2017","1","Pensión universal para el adulto mayor sin bonos","12.400204864"
"2017","1","Pensión universal para el adulto mayor con bonos","12.400204864"
"2017","1","Prestaciones previsionales por moratoria previsional sin bonos","20291.82987204"
"2017","1","Prestaciones previsionales por moratoria previsional con bonos","20291.82987204"
"2017","1","Políticas alimentarias","1.8624"
"2017","1","Apoyo al empleo","1174.25318175"
"2017","1","Abordaje territorial","141.63717539"
"2017","1","Economía social","37.58532621"
"2017","1","Asistencia a la actividad cooperativa y mutual","0"
"2017","1","Programa social agropecuario","22.256596"
"2017","1","Monotributo social","0"
"2017","1","Programa de empleo comunitario","4.3395"
"2017","1","Acciones de empleo","444.51422076"
"2017","1","Acciones de capacitación laboral","38.040625"
"2017","1","Programa de respaldo a estudiantes de Argentina","823.50828"
"2017","1","Asignaciones familiares","4187.84310703"
"2017","2","Pensiones no contributivas por invalidez sin bonos","4226.2248690144"
"2017","2","Pensiones no contributivas por invalidez con bonos","4226.2248690144"
"2017","2","Pensiones no contributivas por vejez sin bonos","40.6719246808"
"2017","2","Pensiones no contributivas por vejez con bonos","40.6719246808"
"2017","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","1796.41816173333"
"2017","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","1796.41816173333"
"2017","2","Pensión universal para el adulto mayor sin bonos","19.22529936"
"2017","2","Pensión universal para el adulto mayor con bonos","19.22529936"
"2017","2","Prestaciones previsionales por moratoria previsional sin bonos","20036.31265996"
"2017","2","Prestaciones previsionales por moratoria previsional con bonos","20036.31265996"
"2017","2","Políticas alimentarias","9.960327"
"2017","2","Apoyo al empleo","902.63625"
"2017","2","Abordaje territorial","139.35907124"
"2017","2","Economía social","15.13590041"
"2017","2","Asistencia a la actividad cooperativa y mutual","0"
"2017","2","Programa social agropecuario","63.546307"
"2017","2","Monotributo social","0"
"2017","2","Programa de empleo comunitario","0.0003"
"2017","2","Acciones de empleo","453.02095963"
"2017","2","Acciones de capacitación laboral","24.60981266"
"2017","2","Programa de respaldo a estudiantes de Argentina","405.16992"
"2017","2","Asignaciones familiares","4088.13039513"
"2017","3","Pensiones no contributivas por invalidez sin bonos","4754.904658273"
"2017","3","Pensiones no contributivas por invalidez con bonos","4754.904658273"
"2017","3","Pensiones no contributivas por vejez sin bonos","42.243739615"
"2017","3","Pensiones no contributivas por vejez con bonos","42.243739615"
"2017","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","2026.05687771667"
"2017","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","2026.05687771667"
"2017","3","Pensión universal para el adulto mayor sin bonos","62.47512656"
"2017","3","Pensión universal para el adulto mayor con bonos","62.47512656"
"2017","3","Prestaciones previsionales por moratoria previsional sin bonos","24598.85965184"
"2017","3","Prestaciones previsionales por moratoria previsional con bonos","24598.85965184"
"2017","3","Políticas alimentarias","101.87558965"
"2017","3","Apoyo al empleo","1420.77542594"
"2017","3","Abordaje territorial","231.31436059"
"2017","3","Economía social","17.65525446"
"2017","3","Asistencia a la actividad cooperativa y mutual","4.91959399"
"2017","3","Programa social agropecuario","31.9566118"
"2017","3","Monotributo social","0"
"2017","3","Programa de empleo comunitario","0"
"2017","3","Acciones de empleo","571.60063927"
"2017","3","Acciones de capacitación laboral","143.60700912"
"2017","3","Programa de respaldo a estudiantes de Argentina","449.136"
"2017","3","Asignaciones familiares","6577.92501034"
"2017","4","Pensiones no contributivas por invalidez sin bonos","4751.265349138"
"2017","4","Pensiones no contributivas por invalidez con bonos","4751.265349138"
"2017","4","Pensiones no contributivas por vejez sin bonos","42.243739615"
"2017","4","Pensiones no contributivas por vejez con bonos","42.243739615"
"2017","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","2023.16001066667"
"2017","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","2023.16001066667"
"2017","4","Pensión universal para el adulto mayor sin bonos","71.66836292"
"2017","4","Pensión universal para el adulto mayor con bonos","71.66836292"
"2017","4","Prestaciones previsionales por moratoria previsional sin bonos","23428.83640599"
"2017","4","Prestaciones previsionales por moratoria previsional con bonos","23428.83640599"
"2017","4","Políticas alimentarias","173.02557385"
"2017","4","Apoyo al empleo","1372.02736753"
"2017","4","Abordaje territorial","108.84393453"
"2017","4","Economía social","26.51493548"
"2017","4","Asistencia a la actividad cooperativa y mutual","3.21991912"
"2017","4","Programa social agropecuario","28.94433688"
"2017","4","Monotributo social","0"
"2017","4","Programa de empleo comunitario","0"
"2017","4","Acciones de empleo","202.2114657"
"2017","4","Acciones de capacitación laboral","89.78846431"
"2017","4","Programa de respaldo a estudiantes de Argentina","427.05162"
"2017","4","Asignaciones familiares","4056.27668273"
"2017","5","Pensiones no contributivas por invalidez sin bonos","4704.851399941"
"2017","5","Pensiones no contributivas por invalidez con bonos","4704.851399941"
"2017","5","Pensiones no contributivas por vejez sin bonos","42.243739615"
"2017","5","Pensiones no contributivas por vejez con bonos","42.243739615"
"2017","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","2015.77395891667"
"2017","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","2015.77395891667"
"2017","5","Pensión universal para el adulto mayor sin bonos","92.14723056"
"2017","5","Pensión universal para el adulto mayor con bonos","92.14723056"
"2017","5","Prestaciones previsionales por moratoria previsional sin bonos","23570.41301509"
"2017","5","Prestaciones previsionales por moratoria previsional con bonos","23570.41301509"
"2017","5","Políticas alimentarias","142.97246663"
"2017","5","Apoyo al empleo","1937.97339688"
"2017","5","Abordaje territorial","213.94643312"
"2017","5","Economía social","51.19303125"
"2017","5","Asistencia a la actividad cooperativa y mutual","0.00538"
"2017","5","Programa social agropecuario","63.55674711"
"2017","5","Monotributo social","0"
"2017","5","Programa de empleo comunitario","0"
"2017","5","Acciones de empleo","241.27925114"
"2017","5","Acciones de capacitación laboral","29.35608284"
"2017","5","Programa de respaldo a estudiantes de Argentina","468.49986"
"2017","5","Asignaciones familiares","4841.86046713"
"2017","6","Pensiones no contributivas por invalidez sin bonos","6990.946326441"
"2017","6","Pensiones no contributivas por invalidez con bonos","6990.946326441"
"2017","6","Pensiones no contributivas por vejez sin bonos","57.724008804"
"2017","6","Pensiones no contributivas por vejez con bonos","57.724008804"
"2017","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","3018.922354525"
"2017","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","3018.922354525"
"2017","6","Pensión universal para el adulto mayor sin bonos","165.34779954"
"2017","6","Pensión universal para el adulto mayor con bonos","165.34779954"
"2017","6","Prestaciones previsionales por moratoria previsional sin bonos","35054.93612772"
"2017","6","Prestaciones previsionales por moratoria previsional con bonos","35054.93612772"
"2017","6","Políticas alimentarias","366.35667789"
"2017","6","Proyectos productivos comunitarios","372.60977"
"2017","6","Apoyo al empleo","1361.22286588"
"2017","6","Abordaje territorial","382.41545064"
"2017","6","Economía social","48.95801012"
"2017","6","Asistencia a la actividad cooperativa y mutual","16.02443847"
"2017","6","Programa social agropecuario","29.31736515"
"2017","6","Monotributo social","0"
"2017","6","Programa de empleo comunitario","0"
"2017","6","Acciones de empleo","798.56217547"
"2017","6","Acciones de capacitación laboral","309.11708628"
