"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_corrientes"
"2014","5","Pensiones no contributivas por invalidez","1938.9263985"
"2014","5","Pensiones no contributivas por vejez","47.00528436"
"2014","5","Pensiones no contributivas para madres de 7 o más hijos","940.79258203"
"2014","5","Pensión universal para el adulto mayor","0"
"2014","5","Prestaciones previsionales por moratoria previsional","7312.77740078"
"2014","5","Tarjetas alimentarias","0"
"2014","5","Prestación Alimentar","0"
"2014","5","Proyectos productivos comunitarios","0"
"2014","5","Ellas hacen + Argentina trabaja","319.91098945"
"2014","5","Hacemos futuro","0"
"2014","5","Potenciar trabajo","0"
"2014","5","Monotributo social","0"
"2014","5","Programa de empleo comunitario","0.996"
"2014","5","Programa de recuperación productiva","0"
"2014","5","Seguro de capacitación y empleo","29.35914822"
"2014","5","Asistencia al trabajo, empleo y producción","0"
"2014","5","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2801.617948"
"2014","5","Ingreso familiar de emergencia","0"
"2014","5","Programa de respaldo a estudiantes de Argentina","0"
"2014","5","Jefes de hogar","0"
"2014","6","Pensiones no contributivas por invalidez","2917.830719565"
"2014","6","Pensiones no contributivas por vejez","70.50792654"
"2014","6","Pensiones no contributivas para madres de 7 o más hijos","1412.119906905"
"2014","6","Pensión universal para el adulto mayor","0"
"2014","6","Prestaciones previsionales por moratoria previsional","10756.14250844"
"2014","6","Tarjetas alimentarias","0"
"2014","6","Prestación Alimentar","0"
"2014","6","Proyectos productivos comunitarios","0"
"2014","6","Ellas hacen + Argentina trabaja","384.79967431"
"2014","6","Hacemos futuro","0"
"2014","6","Potenciar trabajo","0"
"2014","6","Monotributo social","0"
"2014","6","Programa de empleo comunitario","1.2741"
"2014","6","Programa de recuperación productiva","0"
"2014","6","Seguro de capacitación y empleo","31.080102"
"2014","6","Asistencia al trabajo, empleo y producción","0"
"2014","6","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","3661.78522093"
"2014","6","Ingreso familiar de emergencia","0"
"2014","6","Programa de respaldo a estudiantes de Argentina","675.65712"
"2014","6","Jefes de hogar","0"
"2014","7","Pensiones no contributivas por invalidez","1957.51219884"
"2014","7","Pensiones no contributivas por vejez","47.00528436"
"2014","7","Pensiones no contributivas para madres de 7 o más hijos","941.18894024"
"2014","7","Pensión universal para el adulto mayor","0"
"2014","7","Prestaciones previsionales por moratoria previsional","7361.29608306"
"2014","7","Tarjetas alimentarias","0"
"2014","7","Prestación Alimentar","0"
"2014","7","Proyectos productivos comunitarios","0"
"2014","7","Ellas hacen + Argentina trabaja","399.20386184"
"2014","7","Hacemos futuro","0"
"2014","7","Potenciar trabajo","0"
"2014","7","Monotributo social","0"
"2014","7","Programa de empleo comunitario","1.14165"
"2014","7","Programa de recuperación productiva","0"
"2014","7","Seguro de capacitación y empleo","30.773099"
"2014","7","Asistencia al trabajo, empleo y producción","0"
"2014","7","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2239.279931"
"2014","7","Ingreso familiar de emergencia","0"
"2014","7","Programa de respaldo a estudiantes de Argentina","276.45204"
"2014","7","Jefes de hogar","0"
"2014","8","Pensiones no contributivas por invalidez","1979.90741238"
"2014","8","Pensiones no contributivas por vejez","47.00528436"
"2014","8","Pensiones no contributivas para madres de 7 o más hijos","944.07502059"
"2014","8","Pensión universal para el adulto mayor","0"
"2014","8","Prestaciones previsionales por moratoria previsional","7384.90889649"
"2014","8","Tarjetas alimentarias","0"
"2014","8","Prestación Alimentar","0"
"2014","8","Proyectos productivos comunitarios","0"
"2014","8","Ellas hacen + Argentina trabaja","366.06269406"
"2014","8","Hacemos futuro","0"
"2014","8","Potenciar trabajo","0"
"2014","8","Monotributo social","0"
"2014","8","Programa de empleo comunitario","0.7836"
"2014","8","Programa de recuperación productiva","0"
"2014","8","Seguro de capacitación y empleo","46.5068941"
"2014","8","Asistencia al trabajo, empleo y producción","0"
"2014","8","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2010.99245193"
"2014","8","Ingreso familiar de emergencia","0"
"2014","8","Programa de respaldo a estudiantes de Argentina","244.01184"
"2014","8","Jefes de hogar","0"
"2014","9","Pensiones no contributivas por invalidez","2339.36871406"
"2014","9","Pensiones no contributivas por vejez","55.09487752"
"2014","9","Pensiones no contributivas para madres de 7 o más hijos","1108.19065334"
"2014","9","Pensión universal para el adulto mayor","0"
"2014","9","Prestaciones previsionales por moratoria previsional","8592.4914083"
"2014","9","Tarjetas alimentarias","0"
"2014","9","Prestación Alimentar","0"
"2014","9","Proyectos productivos comunitarios","0"
"2014","9","Ellas hacen + Argentina trabaja","404.70330292"
"2014","9","Hacemos futuro","0"
"2014","9","Potenciar trabajo","0"
"2014","9","Monotributo social","0"
"2014","9","Programa de empleo comunitario","1.93215"
"2014","9","Programa de recuperación productiva","0"
"2014","9","Seguro de capacitación y empleo","31.22489714"
"2014","9","Asistencia al trabajo, empleo y producción","0"
"2014","9","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2068.01399082"
"2014","9","Ingreso familiar de emergencia","0"
"2014","9","Programa de respaldo a estudiantes de Argentina","268.444553"
"2014","9","Jefes de hogar","0"
"2014","10","Pensiones no contributivas por invalidez","2356.80755256"
"2014","10","Pensiones no contributivas por vejez","55.09487752"
"2014","10","Pensiones no contributivas para madres de 7 o más hijos","1109.44353699"
"2014","10","Pensión universal para el adulto mayor","0"
"2014","10","Prestaciones previsionales por moratoria previsional","8791.19361999001"
"2014","10","Tarjetas alimentarias","0"
"2014","10","Prestación Alimentar","0"
"2014","10","Proyectos productivos comunitarios","0"
"2014","10","Ellas hacen + Argentina trabaja","446.56268529"
"2014","10","Hacemos futuro","0"
"2014","10","Potenciar trabajo","0"
"2014","10","Monotributo social","0"
"2014","10","Programa de empleo comunitario","1.81185"
"2014","10","Programa de recuperación productiva","0"
"2014","10","Seguro de capacitación y empleo","34.18525653"
"2014","10","Asistencia al trabajo, empleo y producción","0"
"2014","10","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2307.94536912"
"2014","10","Ingreso familiar de emergencia","0"
"2014","10","Programa de respaldo a estudiantes de Argentina","316.297457"
"2014","10","Jefes de hogar","0"
"2014","11","Pensiones no contributivas por invalidez","2378.01511706"
"2014","11","Pensiones no contributivas por vejez","55.09487752"
"2014","11","Pensiones no contributivas para madres de 7 o más hijos","1112.35901028"
"2014","11","Pensión universal para el adulto mayor","0"
"2014","11","Prestaciones previsionales por moratoria previsional","8489.00959354"
"2014","11","Tarjetas alimentarias","0"
"2014","11","Prestación Alimentar","0"
"2014","11","Proyectos productivos comunitarios","0"
"2014","11","Ellas hacen + Argentina trabaja","607.40136513"
"2014","11","Hacemos futuro","0"
"2014","11","Potenciar trabajo","0"
"2014","11","Monotributo social","0"
"2014","11","Programa de empleo comunitario","2.0076"
"2014","11","Programa de recuperación productiva","0"
"2014","11","Seguro de capacitación y empleo","41.2312434"
"2014","11","Asistencia al trabajo, empleo y producción","0"
"2014","11","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2140.1197543"
"2014","11","Ingreso familiar de emergencia","0"
"2014","11","Programa de respaldo a estudiantes de Argentina","277.43592"
"2014","11","Jefes de hogar","0"
"2014","12","Pensiones no contributivas por invalidez","3581.302578792"
"2014","12","Pensiones no contributivas por vejez","82.64231628"
"2014","12","Pensiones no contributivas para madres de 7 o más hijos","1671.24261351"
"2014","12","Pensión universal para el adulto mayor","0"
"2014","12","Prestaciones previsionales por moratoria previsional","13720.93120666"
"2014","12","Tarjetas alimentarias","0"
"2014","12","Prestación Alimentar","0"
"2014","12","Proyectos productivos comunitarios","0"
"2014","12","Ellas hacen + Argentina trabaja","512.20289086"
"2014","12","Hacemos futuro","0"
"2014","12","Potenciar trabajo","0"
"2014","12","Monotributo social","0"
"2014","12","Programa de empleo comunitario","1.86195"
"2014","12","Programa de recuperación productiva","0"
"2014","12","Seguro de capacitación y empleo","43.441166"
"2014","12","Asistencia al trabajo, empleo y producción","0"
"2014","12","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2022.50525529"
"2014","12","Ingreso familiar de emergencia","0"
"2014","12","Programa de respaldo a estudiantes de Argentina","299.71128"
"2014","12","Jefes de hogar","0"
"2015","1","Pensiones no contributivas por invalidez","2380.55324126"
"2015","1","Pensiones no contributivas por vejez","39.97473212"
"2015","1","Pensiones no contributivas para madres de 7 o más hijos","1113.6792972"
"2015","1","Pensión universal para el adulto mayor","0"
"2015","1","Prestaciones previsionales por moratoria previsional","9167.58478106"
"2015","1","Tarjetas alimentarias","0"
"2015","1","Prestación Alimentar","0"
"2015","1","Proyectos productivos comunitarios","0"
"2015","1","Ellas hacen + Argentina trabaja","383.82034748"
"2015","1","Hacemos futuro","0"
"2015","1","Potenciar trabajo","0"
"2015","1","Monotributo social","0"
"2015","1","Programa de empleo comunitario","2.0154"
"2015","1","Programa de recuperación productiva","0"
"2015","1","Seguro de capacitación y empleo","0"
"2015","1","Asistencia al trabajo, empleo y producción","0"
"2015","1","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2197.73584374"
"2015","1","Ingreso familiar de emergencia","0"
"2015","1","Programa de respaldo a estudiantes de Argentina","414.43212"
"2015","1","Jefes de hogar","0"
"2015","2","Pensiones no contributivas por invalidez","2377.0795004"
"2015","2","Pensiones no contributivas por vejez","39.97473212"
"2015","2","Pensiones no contributivas para madres de 7 o más hijos","1113.82343352"
"2015","2","Pensión universal para el adulto mayor","0"
"2015","2","Prestaciones previsionales por moratoria previsional","829.7440955"
"2015","2","Tarjetas alimentarias","0"
"2015","2","Prestación Alimentar","0"
"2015","2","Proyectos productivos comunitarios","0"
"2015","2","Ellas hacen + Argentina trabaja","435.52660429"
"2015","2","Hacemos futuro","0"
"2015","2","Potenciar trabajo","0"
"2015","2","Monotributo social","36.18953704"
"2015","2","Programa de empleo comunitario","0.714"
"2015","2","Programa de recuperación productiva","0"
"2015","2","Seguro de capacitación y empleo","53.05820635"
"2015","2","Asistencia al trabajo, empleo y producción","0"
"2015","2","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","2109.09024664"
"2015","2","Ingreso familiar de emergencia","0"
"2015","2","Programa de respaldo a estudiantes de Argentina","357.264852"
"2015","2","Jefes de hogar","0"
"2015","3","Pensiones no contributivas por invalidez","2794.50481946"
"2015","3","Pensiones no contributivas por vejez","47.27417658"
"2015","3","Pensiones no contributivas para madres de 7 o más hijos","1304.53768015"
"2015","3","Pensión universal para el adulto mayor","0"
"2015","3","Prestaciones previsionales por moratoria previsional","20504.6004985"
"2015","3","Tarjetas alimentarias","0"
"2015","3","Prestación Alimentar","0"
"2015","3","Proyectos productivos comunitarios","0"
"2015","3","Ellas hacen + Argentina trabaja","421.66234088"
"2015","3","Hacemos futuro","0"
"2015","3","Potenciar trabajo","0"
"2015","3","Monotributo social","148.4737187"
"2015","3","Programa de empleo comunitario","1.1082"
"2015","3","Programa de recuperación productiva","0"
"2015","3","Seguro de capacitación y empleo","50.10961218"
"2015","3","Asistencia al trabajo, empleo y producción","0"
"2015","3","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","1966.15061564"
"2015","3","Ingreso familiar de emergencia","0"
"2015","3","Programa de respaldo a estudiantes de Argentina","208.20432"
"2015","3","Jefes de hogar","0"
"2015","4","Pensiones no contributivas por invalidez","2796.27848399"
"2015","4","Pensiones no contributivas por vejez","47.27417658"
