"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2017","7","Pensiones no contributivas por invalidez con bonos","322065.291353391"
"2017","7","Pensiones no contributivas por vejez sin bonos","2596.54613298988"
"2017","7","Pensiones no contributivas por vejez con bonos","2596.54613298988"
"2017","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","135548.450512441"
"2017","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","135548.450512441"
"2017","7","Pensión universal para el adulto mayor sin bonos","8794.60827634416"
"2017","7","Pensión universal para el adulto mayor con bonos","8794.60827634416"
"2017","7","Prestaciones previsionales por moratoria previsional sin bonos","1594798.05421804"
"2017","7","Prestaciones previsionales por moratoria previsional con bonos","1594798.05421804"
"2017","7","Tarjetas alimentarias","1235.25303056395"
"2017","7","Proyectos productivos comunitarios","32244.7183726639"
"2017","7","Ellas hacen + Argentina trabaja","77862.8719445536"
"2017","7","Monotributo social","19129.8044964342"
"2017","7","Programa de recuperación productiva","459.046651311903"
"2017","7","Seguro de capacitación y empleo","466.348390363703"
"2017","7","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","355577.182725159"
"2017","7","Programa de respaldo a estudiantes de Argentina","0"
"2017","8","Pensiones no contributivas por invalidez sin bonos","321467.873343126"
"2017","8","Pensiones no contributivas por invalidez con bonos","321467.873343126"
"2017","8","Pensiones no contributivas por vejez sin bonos","2560.61410889819"
"2017","8","Pensiones no contributivas por vejez con bonos","2560.61410889819"
"2017","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","133850.115340174"
"2017","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","133850.115340174"
"2017","8","Pensión universal para el adulto mayor sin bonos","10659.8642445224"
"2017","8","Pensión universal para el adulto mayor con bonos","10659.8642445224"
"2017","8","Prestaciones previsionales por moratoria previsional sin bonos","1566873.4119267"
"2017","8","Prestaciones previsionales por moratoria previsional con bonos","1566873.4119267"
"2017","8","Tarjetas alimentarias","1616.97106519911"
"2017","8","Proyectos productivos comunitarios","31219.6337800679"
"2017","8","Ellas hacen + Argentina trabaja","75769.536822652"
"2017","8","Monotributo social","19055.3458877839"
"2017","8","Programa de recuperación productiva","2270.00508777459"
"2017","8","Seguro de capacitación y empleo","3258.94266008016"
"2017","8","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","326060.872874134"
"2017","8","Programa de respaldo a estudiantes de Argentina","119818.440983117"
"2017","9","Pensiones no contributivas por invalidez sin bonos","352038.579127243"
"2017","9","Pensiones no contributivas por invalidez con bonos","352038.579127243"
"2017","9","Pensiones no contributivas por vejez sin bonos","1051.10289214412"
"2017","9","Pensiones no contributivas por vejez con bonos","1051.10289214412"
"2017","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","148612.224729008"
"2017","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","148612.224729008"
"2017","9","Pensión universal para el adulto mayor sin bonos","20392.5053011902"
"2017","9","Pensión universal para el adulto mayor con bonos","20392.5053011902"
"2017","9","Prestaciones previsionales por moratoria previsional sin bonos","1740172.64827522"
"2017","9","Prestaciones previsionales por moratoria previsional con bonos","1740172.64827522"
"2017","9","Tarjetas alimentarias","1976.97323367941"
"2017","9","Proyectos productivos comunitarios","29648.4856106685"
"2017","9","Ellas hacen + Argentina trabaja","73471.0823117673"
"2017","9","Monotributo social","18821.981105468"
"2017","9","Programa de recuperación productiva","14805.0618003266"
"2017","9","Seguro de capacitación y empleo","3540.84730239703"
"2017","9","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","355826.993859274"
"2017","9","Programa de respaldo a estudiantes de Argentina","79114.4120511492"
"2017","10","Pensiones no contributivas por invalidez sin bonos","347093.078492274"
"2017","10","Pensiones no contributivas por invalidez con bonos","347093.078492274"
"2017","10","Pensiones no contributivas por vejez sin bonos","1035.41906117728"
"2017","10","Pensiones no contributivas por vejez con bonos","1035.41906117728"
"2017","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","146236.712789666"
"2017","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","146236.712789666"
"2017","10","Pensión universal para el adulto mayor sin bonos","22021.4173707085"
"2017","10","Pensión universal para el adulto mayor con bonos","22021.4173707085"
"2017","10","Prestaciones previsionales por moratoria previsional sin bonos","1706468.35679012"
"2017","10","Prestaciones previsionales por moratoria previsional con bonos","1706468.35679012"
"2017","10","Tarjetas alimentarias","1045.76502583284"
"2017","10","Proyectos productivos comunitarios","1402.01465336824"
"2017","10","Ellas hacen + Argentina trabaja","47264.6264512886"
"2017","10","Monotributo social","7746.83056115743"
"2017","10","Programa de recuperación productiva","0"
"2017","10","Seguro de capacitación y empleo","2237.33514191341"
"2017","10","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","329946.940188723"
"2017","10","Programa de respaldo a estudiantes de Argentina","45299.3034526496"
"2017","11","Pensiones no contributivas por invalidez sin bonos","341258.56635742"
"2017","11","Pensiones no contributivas por invalidez con bonos","341258.56635742"
"2017","11","Pensiones no contributivas por vejez sin bonos","1021.3743171139"
"2017","11","Pensiones no contributivas por vejez con bonos","1021.3743171139"
"2017","11","Pensiones no contributivas para madres de 7 o más hijos sin bonos","144676.608604903"
"2017","11","Pensiones no contributivas para madres de 7 o más hijos con bonos","144676.608604903"
"2017","11","Pensión universal para el adulto mayor sin bonos","24003.7954708662"
"2017","11","Pensión universal para el adulto mayor con bonos","24003.7954708662"
"2017","11","Prestaciones previsionales por moratoria previsional sin bonos","1690883.89513728"
"2017","11","Prestaciones previsionales por moratoria previsional con bonos","1690883.89513728"
"2017","11","Tarjetas alimentarias","2018.49467703564"
"2017","11","Proyectos productivos comunitarios","84338.9920343718"
"2017","11","Ellas hacen + Argentina trabaja","94564.8555786659"
"2017","11","Monotributo social","18275.8628756135"
"2017","11","Programa de recuperación productiva","549.478358766982"
"2017","11","Seguro de capacitación y empleo","2586.67063534295"
"2017","11","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","315108.068661702"
"2017","11","Programa de respaldo a estudiantes de Argentina","47401.4895936938"
"2017","12","Pensiones no contributivas por invalidez sin bonos","498520.247767588"
"2017","12","Pensiones no contributivas por invalidez con bonos","498520.247767588"
"2017","12","Pensiones no contributivas por vejez sin bonos","1422.75842767494"
"2017","12","Pensiones no contributivas por vejez con bonos","1422.75842767494"
"2017","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","210096.459839823"
"2017","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","210096.459839823"
"2017","12","Pensión universal para el adulto mayor sin bonos","37332.3123392551"
"2017","12","Pensión universal para el adulto mayor con bonos","37332.3123392551"
"2017","12","Prestaciones previsionales por moratoria previsional sin bonos","2439715.81276989"
"2017","12","Prestaciones previsionales por moratoria previsional con bonos","2439715.81276989"
"2017","12","Tarjetas alimentarias","2993.88582985209"
"2017","12","Proyectos productivos comunitarios","65771.7031371907"
"2017","12","Ellas hacen + Argentina trabaja","109383.813799134"
"2017","12","Monotributo social","28257.7432888298"
"2017","12","Programa de recuperación productiva","7778.83879721055"
"2017","12","Seguro de capacitación y empleo","4946.92455955191"
"2017","12","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","345409.540023904"
"2017","12","Programa de respaldo a estudiantes de Argentina","42020.4882113561"
"2018","1","Pensiones no contributivas por invalidez sin bonos","338327.354118361"
"2018","1","Pensiones no contributivas por invalidez con bonos","338327.354118361"
"2018","1","Pensiones no contributivas por vejez sin bonos","932.124887945415"
"2018","1","Pensiones no contributivas por vejez con bonos","932.124887945415"
"2018","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","137487.07011711"
"2018","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","137487.07011711"
"2018","1","Pensión universal para el adulto mayor sin bonos","26270.3617447786"
"2018","1","Pensión universal para el adulto mayor con bonos","26270.3617447786"
"2018","1","Prestaciones previsionales por moratoria previsional sin bonos","1536329.48148653"
"2018","1","Prestaciones previsionales por moratoria previsional con bonos","1536329.48148653"
"2018","1","Tarjetas alimentarias","339.332049077361"
"2018","1","Proyectos productivos comunitarios","52722.8502271754"
"2018","1","Hacemos futuro","72177.228375438"
"2018","1","Monotributo social","9395.2288289614"
"2018","1","Programa de recuperación productiva","721.804308480644"
"2018","1","Seguro de capacitación y empleo","0.802575776453686"
"2018","1","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","286378.209350916"
"2018","1","Programa de respaldo a estudiantes de Argentina","46487.7572146821"
"2018","2","Pensiones no contributivas por invalidez sin bonos","323655.423667874"
"2018","2","Pensiones no contributivas por invalidez con bonos","323655.423667874"
"2018","2","Pensiones no contributivas por vejez sin bonos","910.10903961564"
"2018","2","Pensiones no contributivas por vejez con bonos","910.10903961564"
"2018","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","134128.544910045"
"2018","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","134128.544910045"
"2018","2","Pensión universal para el adulto mayor sin bonos","26768.2370264684"
"2018","2","Pensión universal para el adulto mayor con bonos","26768.2370264684"
"2018","2","Prestaciones previsionales por moratoria previsional sin bonos","1647451.00140424"
"2018","2","Prestaciones previsionales por moratoria previsional con bonos","1647451.00140424"
"2018","2","Tarjetas alimentarias","924.673719060444"
"2018","2","Proyectos productivos comunitarios","52534.3843679759"
"2018","2","Hacemos futuro","73290.6924866439"
"2018","2","Monotributo social","0"
